,path,audio,transcription,english_transcription,intent_class,lang_id,predicted_transcription,inference_time
193,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_14.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_14.wav', 'array': array([ 0.        , -0.00024414,  0.        , ..., -0.00024414,
        0.        ,  0.        ]), 'sampling_rate': 8000}",I would like to change my address,I would like to change my address,1,2, I would like to change my address.,0.7205164432525635
194,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_28.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_28.wav', 'array': array([ 0.        ,  0.00024414,  0.        , ..., -0.02819824,
        0.00695801,  0.05163574]), 'sampling_rate': 8000}",I need to update my address,I need to update my address,1,2, I need to update my address.,0.6985182762145996
195,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_29.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_29.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.00048828,
        0.        , -0.00048828]), 'sampling_rate': 8000}",I want to change my address,I want to change my address,1,2, I want to change my address.,0.7040574550628662
196,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_15.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_15.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",hi I would like to change my address,hi I would like to change my address,1,2," Hi, I would like to change my address.",0.7522711753845215
197,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_6.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_6.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00073242, 0.00048828,
       0.00024414]), 'sampling_rate': 8000}",hi I want to change my address please,hi I want to change my address please,1,2," Hi, I want to change my address please.",0.7893855571746826
198,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_2.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_2.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.        ,
        0.        , -0.00024414]), 'sampling_rate': 8000}",I want to change my address,I want to change my address,1,2, I want to change my address.,0.6962940692901611
199,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_39.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_39.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ..., -0.00024414,
        0.        , -0.00024414]), 'sampling_rate': 8000}",hello I'm looking to change my address how would I go about changing this,hello I'm looking to change my address how would I go about changing this,1,2," Hello, I'm looking to change my address. How would I go about changing this?",0.8988158702850342
200,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_11.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_11.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00073242,
       -0.00097656, -0.00097656]), 'sampling_rate': 8000}",hiya I need a change my address so would you be able to help me out and doing this thanks,hiya I need a change my address so would you be able to help me out and doing this thanks,1,2," Hi, I need to change my address, so would you be able to help me out in doing this? Thanks.",1.1973981857299805
201,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_10.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_10.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.00073242,
       -0.00073242, -0.00073242]), 'sampling_rate': 8000}",hello I'm calling as I need to change my address,hello I'm calling as I need to change my address,1,2," Hello, I'm calling as I need to change my address.",0.984036922454834
202,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_38.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_38.wav', 'array': array([-0.00024414,  0.        ,  0.        , ..., -0.0012207 ,
       -0.00146484, -0.00244141]), 'sampling_rate': 8000}",I'm hoping to change my current home address please,I'm hoping to change my current home address please,1,2," Hello, I was hoping to change my current home address please.",0.8465793132781982
203,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_3.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_3.wav', 'array': array([0.        , 0.        , 0.00024414, ..., 0.        , 0.00024414,
       0.00024414]), 'sampling_rate': 8000}",my address I want to change my address,my address I want to change my address,1,2, My address. I want to change my address.,0.7553095817565918
204,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_1.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_1.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.00048828,
        0.00048828,  0.00048828]), 'sampling_rate': 8000}",hi I'm just calling up because I have noticed that I want to change my address I needed to be changed on some of my phone's so I'm just looking to be able to change my address,hi I'm just calling up because I have noticed that I want to change my address I needed to be changed on some of my phone's so I'm just looking to be able to change my address,1,2," Hi, I'm just calling up because I have noticed that I want to change my address. I needed to be changed on some of my forms, so I'm just looking to be able to change my address.",1.3862578868865967
205,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_12.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_12.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.00024414,
        0.00024414, -0.00024414]), 'sampling_rate': 8000}",I've moved house and ID like to change my address please,I've moved house and ID like to change my address please,1,2, I've moved half and I'd like to change my address please.,0.8189129829406738
206,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_13.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_13.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.        , 0.00024414,
       0.        ]), 'sampling_rate': 8000}",hi it is the ANZ bank yet so I was just calling in regards to changing my address so I've just moved houses and I was just wondering if I could get my letters forwarded to my new address as there's a 1 my can is currently registered it,hi it is the ANZ bank yet so I was just calling in regards to changing my address so I've just moved houses and I was just wondering if I could get my letters forwarded to my new address as there's a 1 my can is currently registered it,1,2," Hi, is this the ANZ Bank? Yes, so I was just calling in regards to changing my address. So I've just moved houses and I was just wondering if I could get my letters forwarded to my new address instead of the one my account is currently registered at. Yeah, so my account number is... Yeah, so the security question I put down I think was... Yeah, so my new address is... No, that was all for today. Yes, in terms of new products, I do not need anything at the moment, no. Thank you. Have a good day. Bye bye.",4.833703994750977
207,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_48.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_48.wav', 'array': array([ 0.        ,  0.00024414,  0.        , ..., -0.00073242,
       -0.00097656, -0.00024414]), 'sampling_rate': 8000}",hey I've moved houses and I want to change my address,hey I've moved houses and I want to change my address,1,2," Hi, I've moved houses and I want to change my address.",0.8472566604614258
208,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_49.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_49.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
        0.00024414,  0.00024414]), 'sampling_rate': 8000}",play I was bringing up kids ID like to change my address,play I was bringing up kids ID like to change my address,1,2," Hello, I was ringing up because I'd like to change my address.",0.8456549644470215
209,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/CAefcf80cfd1ba3f28889441d81c5a9321_3.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/CAefcf80cfd1ba3f28889441d81c5a9321_3.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
        0.00024414,  0.00024414]), 'sampling_rate': 8000}",ID like to change my address,ID like to change my address,1,2, I'd like to change my address.,0.7578117847442627
210,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_41.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_41.wav', 'array': array([-0.00024414, -0.00024414, -0.00024414, ...,  0.0045166 ,
        0.00500488,  0.00500488]), 'sampling_rate': 8000}",I like to change my address please,I like to change my address please,1,2, I'd like to change my address please. Yes my new address is 35 Frederick Street Eagleby thank you,1.221299171447754
211,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_40.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_40.wav', 'array': array([ 0.00024414,  0.00024414,  0.        , ..., -0.00842285,
       -0.00744629, -0.00744629]), 'sampling_rate': 8000}",good afternoon I'm ringing up wishing to change my address I've actually just recently moved and I would like to just voice you this so you can update and therefore you are where where I am now,good afternoon I'm ringing up wishing to change my address I've actually just recently moved and I would like to just voice you this so you can update and therefore you are where where I am now,1,2," Good afternoon, I'm ringing up wishing to change my address. I've actually just recently moved and I would like to advise you this so you can update and therefore you are aware of where I am now. Thank you very much.",1.5436222553253174
212,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_42.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_42.wav', 'array': array([ 0.        ,  0.00024414,  0.00024414, ...,  0.        ,
       -0.00048828,  0.00024414]), 'sampling_rate': 8000}",my address,my address,1,2, My address.,0.6174302101135254
213,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_43.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_43.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.00073242,
        0.00024414,  0.00024414]), 'sampling_rate': 8000}",now I'm looking to change my address please,now I'm looking to change my address please,1,2, Now I'm looking to change my address please.,0.7637631893157959
214,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_53.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_53.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.00097656,
        0.00048828,  0.00024414]), 'sampling_rate': 8000}",how can I change my address,how can I change my address,1,2, How can I change my address?,0.6955327987670898
215,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_47.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_47.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00097656,
       -0.00073242, -0.00073242]), 'sampling_rate': 8000}",Immerse problem I want to change my address,Immerse problem I want to change my address,1,2," In this problem, I want to change my address.",0.7801988124847412
216,/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_46.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-AU~ADDRESS/response_46.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ...,  0.        ,
        0.        , -0.00024414]), 'sampling_rate': 8000}",hey I would like to change my address,hey I would like to change my address,1,2," Hi, I would like to change my address.",0.7581768035888672
