path,audio,transcription,english_transcription,intent_class,lang_id,intent_class_interpret,file_format,sampling_rate_ori,duration,wav2vec_predicted,wav2vec_inference_time
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602ba528963e11ccd901cca8.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602ba528963e11ccd901cca8.wav', 'array': array([ 0.00024414,  0.        ,  0.00024414, ..., -0.00048828,
       -0.00048828, -0.00048828]), 'sampling_rate': 8000}",hi so I'm using your app on my phone and the app isn't working properly so I was wondering if you guys could help me,hi so I'm using your app on my phone and the app isn't working properly so I was wondering if you guys could help me,2,4,app_error,wav,8000,16.38403628117914,I ON SO I' USING YEUR ON AP ON MY PHONE AND ON THE AB ISN'T WORKING PROPERLY SO I WAS WONDERING IF YOUGUIDES COULD HELP ME,I ON SO I' USING YEUR ON AP ON MY PHONE AND ON THE AB ISN'T WORKING PROPERLY SO I WAS WONDERING IF YOUGUIDES COULD HELP ME
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602ba668bb1e6d0fbce9209d.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602ba668bb1e6d0fbce9209d.wav', 'array': array([-0.00024414, -0.00024414,  0.        , ..., -0.0012207 ,
       -0.00048828,  0.00024414]), 'sampling_rate': 8000}",I'm usually asleep use the app for my big services and today it's not working any help me access my account,I'm usually asleep use the app for my big services and today it's not working any help me access my account,2,4,app_error,wav,8000,12.117414965986395,I'M USUAL I USUALLY UM USED TO APT FOR MY BAK SERVICES AND TO DAY ITS NOT WORKING UM CAN YOU HELP ME ACCESS MY COUNT,I'M USUAL I USUALLY UM USED TO APT FOR MY BAK SERVICES AND TO DAY ITS NOT WORKING UM CAN YOU HELP ME ACCESS MY COUNT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602bad07963e11ccd901cdc8.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602bad07963e11ccd901cdc8.wav', 'array': array([0.        , 0.00024414, 0.        , ..., 0.        , 0.00024414,
       0.        ]), 'sampling_rate': 8000}",the app does not load,the app does not load,2,4,app_error,wav,8000,15.616009070294785,THE AP DOES NOT LOAD THE AP DOES NOT LOAD TO MY ACCOUNT,THE AP DOES NOT LOAD THE AP DOES NOT LOAD TO MY ACCOUNT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602ba8cfbb1e6d0fbce9210b.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602ba8cfbb1e6d0fbce9210b.wav', 'array': array([0.        , 0.00024414, 0.        , ..., 0.00317383, 0.00195312,
       0.00073242]), 'sampling_rate': 8000}",hi I recently downloaded your app and Android can you please tell me,hi I recently downloaded your app and Android can you please tell me,2,4,app_error,wav,8000,12.288027210884353,AY I RECENTLY DOWN LOTED YOUR AP AND IT CONTINUES NOT TO WORK FOR ME I AM ON AN ANDROID CAN YOU PLEASE HELL ME SO THAT I CAN USE YOUR AP,AY I RECENTLY DOWN LOTED YOUR AP AND IT CONTINUES NOT TO WORK FOR ME I AM ON AN ANDROID CAN YOU PLEASE HELL ME SO THAT I CAN USE YOUR AP
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602ba642963e11ccd901cccc.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602ba642963e11ccd901cccc.wav', 'array': array([-0.00024414,  0.        , -0.00024414, ...,  0.00244141,
        0.00219727,  0.0045166 ]), 'sampling_rate': 8000}",hi I'm having issue with your app coming up on my phone and being able to walk again,hi I'm having issue with your app coming up on my phone and being able to walk again,2,4,app_error,wav,8000,13.824036281179138,HI UM I'M HEAVING IN ISSUE WITH A YOUR AP UM I'M ACTUALLY HAVING ISSUED WITH IT TA COMING UP ON MY PHOME AND A BEING ABLE TO LAW AGAIN CUD YOU PLEASE HELP ME WITH THIS,HI UM I'M HEAVING IN ISSUE WITH A YOUR AP UM I'M ACTUALLY HAVING ISSUED WITH IT TA COMING UP ON MY PHOME AND A BEING ABLE TO LAW AGAIN CUD YOU PLEASE HELP ME WITH THIS
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602babd2bb1e6d0fbce921b4.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602babd2bb1e6d0fbce921b4.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",your mobile app isn't working,your mobile app isn't working,2,4,app_error,wav,8000,6.656009070294784,YOUR MOBILE AP ISN'T WORKING,YOUR MOBILE AP ISN'T WORKING
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602ba74005f96973d679446c.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602ba74005f96973d679446c.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.        , 0.        ,
       0.00024414]), 'sampling_rate': 8000}",stop is not working properly or at all I can't access anything,stop is not working properly or at all I can't access anything,2,4,app_error,wav,8000,6.687392290249433,THE AP IS NOT WORKING PROPERLY OR AT ALL I CAN'T ACCESS ANYTHING,THE AP IS NOT WORKING PROPERLY OR AT ALL I CAN'T ACCESS ANYTHING
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602baddbbb1e6d0fbce92215.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602baddbbb1e6d0fbce92215.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.        ,
       0.        ]), 'sampling_rate': 8000}",hi good morning to you don't like to make a complaint I've been trying to look up my house I don't know why thank you,hi good morning to you don't like to make a complaint I've been trying to look up my house I don't know why thank you,2,4,app_error,wav,8000,9.984036281179138,I THE MONEY PLOS DON'T LIKE TO MAKE A COMPANT T I HAVEN'T TRIED TO LET OFF MY HUP AND AVE ANY LOADING I DON'T KNOW WHY INS VERY OFTEN LOOK IN TO TIS THANK YOU,I THE MONEY PLOS DON'T LIKE TO MAKE A COMPANT T I HAVEN'T TRIED TO LET OFF MY HUP AND AVE ANY LOADING I DON'T KNOW WHY INS VERY OFTEN LOOK IN TO TIS THANK YOU
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602b9febbb1e6d0fbce91fc8.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602b9febbb1e6d0fbce91fc8.wav', 'array': array([-0.00024414,  0.        , -0.00024414, ..., -0.0012207 ,
       -0.00097656, -0.00048828]), 'sampling_rate': 8000}",hi I was just using the banking app that you guys have on my phone and it's not loading up it's saying that it can't access my account and then it won't go through the help me with this,hi I was just using the banking app that you guys have on my phone and it's not loading up it's saying that it can't access my account and then it won't go through the help me with this,2,4,app_error,wav,8000,16.64,HI I WAS JUS USING THE BANKING AP I'M THAT YOU GOT AS HAV ON MY PONE AND IT'S NOT LOADING UP I'M SAYING THAT I IT CAN'T ACCESS MY ACCOUNT AND A THEN IT WON'T GO THROUGH CAN YOU HELP ME WITH THIS,HI I WAS JUS USING THE BANKING AP I'M THAT YOU GOT AS HAV ON MY PONE AND IT'S NOT LOADING UP I'M SAYING THAT I IT CAN'T ACCESS MY ACCOUNT AND A THEN IT WON'T GO THROUGH CAN YOU HELP ME WITH THIS
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602ba8be963e11ccd901cd22.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602ba8be963e11ccd901cd22.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ...,  0.        ,
       -0.00024414,  0.        ]), 'sampling_rate': 8000}",the app is not working and I can't access any of my account information,the app is not working and I can't access any of my account information,2,4,app_error,wav,8000,6.570657596371882,THE AP IS NOT WORKING AND I CAN'T ACCESS ANY OF MY ACCOUNT INFORMATION,THE AP IS NOT WORKING AND I CAN'T ACCESS ANY OF MY ACCOUNT INFORMATION
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602ba1645f67b421554f63d1.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602ba1645f67b421554f63d1.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ..., -0.00024414,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",hello I'm having a problem with my with the app it won't load my account,hello I'm having a problem with my with the app it won't load my account,2,4,app_error,wav,8000,12.970657596371883,HELLO I'M HAVING A PROBLEM WITH MY WITH THE AT I IT WON'T LOAD MY ACCOUNT,HELLO I'M HAVING A PROBLEM WITH MY WITH THE AT I IT WON'T LOAD MY ACCOUNT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602b9b39963e11ccd901cbde.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602b9b39963e11ccd901cbde.wav', 'array': array([ 0.        , -0.00024414,  0.00024414, ...,  0.00024414,
        0.00024414, -0.00024414]), 'sampling_rate': 8000}",I'm using my banking app and it's not working the way it's supposed to,I'm using my banking app and it's not working the way it's supposed to,2,4,app_error,wav,8000,6.74140589569161,I'M GIVING MY THANKING AP AND IT'S NOT WORKING THE WAY AT THEPOSTO,I'M GIVING MY THANKING AP AND IT'S NOT WORKING THE WAY AT THEPOSTO
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602b9a5fbb1e6d0fbce91f52.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602b9a5fbb1e6d0fbce91f52.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00048828,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",hi I'm just calling to talk to technical support because the app is not working on my phone it will not load My Account Details,hi I'm just calling to talk to technical support because the app is not working on my phone it will not load My Account Details,2,4,app_error,wav,8000,11.52,HI I'M JUST CALLING TO AN TALCD TECHNICAL REPORT BEGES  THE AP IS NOT WORKING ON MY FOM OM IT WILL NOT LOAD MY ACCOUNT DETAIL,HI I'M JUST CALLING TO AN TALCD TECHNICAL REPORT BEGES  THE AP IS NOT WORKING ON MY FOM OM IT WILL NOT LOAD MY ACCOUNT DETAIL
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602bab19bb1e6d0fbce92183.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602bab19bb1e6d0fbce92183.wav', 'array': array([-0.00024414, -0.00024414,  0.        , ...,  0.00048828,
        0.00073242, -0.00024414]), 'sampling_rate': 8000}",the office not working correctly,the office not working correctly,2,4,app_error,wav,8000,6.2293877551020405,THE OFF DOES NOT LOOK IN COLLECTLY,THE OFF DOES NOT LOOK IN COLLECTLY
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602ba131963e11ccd901cc45.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602ba131963e11ccd901cc45.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.0012207 , 0.0012207 ,
       0.00146484]), 'sampling_rate': 8000}",yeah I know I just wanted to ask you a quick question I'm trying to access the app for for your bank and it's not loading properly I can't stand in curtailing it says please try again in a few minutes,yeah I know I just wanted to ask you a quick question I'm trying to access the app for for your bank and it's not loading properly I can't stand in curtailing it says please try again in a few minutes,2,4,app_error,wav,8000,22.357414965986393,YE EITHER I IVE JUST WANTED TO ASK A QUICK QUESTION I I'M TRYING TO ACCESS THE YAP FOR A FOR YOUR BANK AND IT'S NOT LOADING PROPERLY I CAN'T SEE ANYTHING THERE'S JUST A SPINNING CURS ERE IN IT SAYS PLEASE TRY AGAIN IN A FEW MINUTES I COME OUT OF OUT OF THAP AND I TRI ED AGAIN STILL NOTHING HAPPENS IS THERE ANY HELP I CAN GET,YE EITHER I IVE JUST WANTED TO ASK A QUICK QUESTION I I'M TRYING TO ACCESS THE YAP FOR A FOR YOUR BANK AND IT'S NOT LOADING PROPERLY I CAN'T SEE ANYTHING THERE'S JUST A SPINNING CURS ERE IN IT SAYS PLEASE TRY AGAIN IN A FEW MINUTES I COME OUT OF OUT OF THAP AND I TRI ED AGAIN STILL NOTHING HAPPENS IS THERE ANY HELP I CAN GET
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602ba8e8bb1e6d0fbce9210e.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602ba8e8bb1e6d0fbce9210e.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00146484,
       -0.0012207 ,  0.00073242]), 'sampling_rate': 8000}",I am trying to use but I'm having a hard time can you help me out,I am trying to use but I'm having a hard time can you help me out,2,4,app_error,wav,8000,6.4,I AM TRIN TO USE YOUR UP BUT NOTING A HARD TIME CAN YOU HELP ME OUT,I AM TRIN TO USE YOUR UP BUT NOTING A HARD TIME CAN YOU HELP ME OUT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602bab0f963e11ccd901cd80.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602bab0f963e11ccd901cd80.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.00024414,
       0.00024414]), 'sampling_rate': 8000}",use the app and it is literally not working it's not showing my transactions for Sunday I'm trying to get you a bill and also check the status of a text that needs to be cleared and the app keeps closing it keeps crashing and it's not showing anything on my end,use the app and it is literally not working it's not showing my transactions for Sunday I'm trying to get you a bill and also check the status of a text that needs to be cleared and the app keeps closing it keeps crashing and it's not showing anything on my end,2,4,app_error,wav,8000,21.58938775510204,I I'M TWING TO YOUTH BE AT AND IT IT'S LITERALLY NOT WORKING IT'S NOT SHOWIN MY TRANSACTION TO SUNDAY ON TRYING TO PAY A BILL AND ALSO CHECK THE STATUS OF A CHECK THAT NEEDS TO BE CLEARED AND THE APT HEATHS CLOSING IT KEEPS CRASHING AND IT'S NOT SHOWING ANYTHING ON MY END,I I'M TWING TO YOUTH BE AT AND IT IT'S LITERALLY NOT WORKING IT'S NOT SHOWIN MY TRANSACTION TO SUNDAY ON TRYING TO PAY A BILL AND ALSO CHECK THE STATUS OF A CHECK THAT NEEDS TO BE CLEARED AND THE APT HEATHS CLOSING IT KEEPS CRASHING AND IT'S NOT SHOWING ANYTHING ON MY END
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602b9fcb05f96973d67943f2.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602b9fcb05f96973d67943f2.wav', 'array': array([0.        , 0.00024414, 0.        , ..., 0.        , 0.        ,
       0.        ]), 'sampling_rate': 8000}",app will not load on my phone,app will not load on my phone,2,4,app_error,wav,8000,5.205396825396825,THIS AT WIS NAT LOAD ON MY THOAM,THIS AT WIS NAT LOAD ON MY THOAM
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602baed15f67b421554f64c3.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602baed15f67b421554f64c3.wav', 'array': array([ 0.        ,  0.00024414,  0.        , ...,  0.0012207 ,
        0.00073242, -0.00024414]), 'sampling_rate': 8000}",I'm trying to use the information in an error message,I'm trying to use the information in an error message,2,4,app_error,wav,8000,17.237414965986396,I'M TRYING TO USE THE AP AN THE AP WE'LL NOT LEARD MY COUNT INFORMATION IT'S KEEP GIVE ME AN AIROR MESSAGE SAYING IT'S BEING SERVANCE AND NOW I CAME OT ACCES MY ACCOUNT SUSIN ME IS DOWNFUL MAINTENANCE NOW PO LAMATUS I'LL BE A LEASE AGAIN,I'M TRYING TO USE THE AP AN THE AP WE'LL NOT LEARD MY COUNT INFORMATION IT'S KEEP GIVE ME AN AIROR MESSAGE SAYING IT'S BEING SERVANCE AND NOW I CAME OT ACCES MY ACCOUNT SUSIN ME IS DOWNFUL MAINTENANCE NOW PO LAMATUS I'LL BE A LEASE AGAIN
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602ba3bcbb1e6d0fbce92023.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602ba3bcbb1e6d0fbce92023.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.00073242,
        0.00024414, -0.00146484]), 'sampling_rate': 8000}",I've been using this app for taxes my bank account but my balance doesn't load at all is there somewhere you can fix it,I've been using this app for taxes my bank account but my balance doesn't load at all is there somewhere you can fix it,2,4,app_error,wav,8000,11.86140589569161,SO I'VE BEEN USING A YOU KNOW THIS AP FER TO ACCESS MY BANK ACCOUNT BUT A MY BALANCE DOESN'T LOAD AT ALL IS THERE SOMEWAY VEN SIX DET,SO I'VE BEEN USING A YOU KNOW THIS AP FER TO ACCESS MY BANK ACCOUNT BUT A MY BALANCE DOESN'T LOAD AT ALL IS THERE SOMEWAY VEN SIX DET
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602b9a1f963e11ccd901cbca.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~APP_ERROR/602b9a1f963e11ccd901cbca.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.00024414,
       -0.00024414,  0.00024414]), 'sampling_rate': 8000}",having trouble with the app I'm not able to see my account balance and when I try to click on it it crashes,having trouble with the app I'm not able to see my account balance and when I try to click on it it crashes,2,4,app_error,wav,8000,9.642630385487529,HOW LONGC HAVING TROUBLE WITH THE AC IAM NOT ABLE TO VIEW MY ACCOUNT BALANCE AND WHEN I TRATO CLICK ON IT IT CRASHY,HOW LONGC HAVING TROUBLE WITH THE AC IAM NOT ABLE TO VIEW MY ACCOUNT BALANCE AND WHEN I TRATO CLICK ON IT IT CRASHY
